ra,turma
11081411,NAMCTD022-18SA
11081411,NA1NHT5013-15SA
11201810177,DA1BIR0004-15SA
11201810177,DA2BCL0308-15SA
11201810177,DA2BCK0103-15SA
21089616,NA1MCTA002-17SA
21089616,NA1MCTA037-17SA
21089616,NA2MCTA014-15SA
11201812037,DAESHC002-17SB
11201812037,DAESHC028-17SB
11201812037,DAESTO013-17SB
11201812037,DB2BCN0402-15SB
11201812037,DAESHC020-17SB
11013112,NANHI5015-15SA
11013112,NA1NHI5011-13SA
11013112,NA2NHT5013-15SA
11072915,NB1ESTO013-17SA
11072915,NAMCZB035-17SA
11072915,NB2MCTA028-15SA
11072915,DAMCTC011-15SA
11072915,NA4ESTI003-17SA
11201722994,NAESHC028-17SB
11201722994,NABHQ0002-15SB
11201722994,NB2BCN0402-15SB
11201722994,NAESHR026-14SB
11201722994,NAESHC020-17SB
11201721466,DAESTG006-17SB
11201721466,DAESTG011-17SB
11201721466,DAESTG008-17SB
11201721466,DAESTG009-17SB
11201721466,DAESZG037-17SB
11201721466,DAESTG010-17SB
11201721466,NB2ESTO012-17SB
11201721466,DAESTG019-17SB
11031110,DAESTU025-17SA
11031110,DANHZ1014-15SA
11201722534,NA3BCJ0204-15SB
11201722534,NA2BCN0402-15SB
11201722534,NA2BCM0504-15SB
11076716,DAESTU023-17SA
11076716,DAESTU011-17SA
11076716,DANHZ4035-15SA
11076716,DANHZ5014-15SA
11076716,DAESTU037-17SA
11076716,DAESTU020-17SA
11020414,NAESZE104-17SA
11020414,NAESZU035-17SA
11020414,NAESTE017-17SA
11020414,DAESZE106-17SA
11020414,NAESZE065-17SA
11060915,DA2ESTA002-17SA
11060915,DA3ESTO902-17SA
11060915,DAESTA020-17SA
11060915,DA2MCTA028-15SA
11060915,DA1ESTA019-17SA
11060915,DAESTI003-17SA
21001215,NAESZS030-17SB
21001215,NAESTS001-17SB
21001215,NANHH2016-13SB
21001215,NA1ESTS010-17SB
21059316,NANHZ2097-16SB
21059316,DANHH2088-16SB
21059316,NA1BHS0001-15SB
11121216,NS6BCJ0204-15SB
11121216,NANHH2085-16SB
11121216,NB3BCN0402-15SB
11121216,DAESZT014-17SB
11201810091,NA1MCTB001-17SA
11201810091,NB1BCL0308-15SA
11201810091,NB2BIQ0602-15SA
11201810091,NB1BCK0103-15SA
11201810091,DA1ESTO006-17SA
11201721935,NA2ESTA002-17SA
11201721935,NA1BCM0506-15SA
11201721935,NB2ESTO013-17SA
11201721935,NB3BCK0103-15SA
11201721935,NA2ESTO006-17SA
11201921104,DA6BCJ0204-15SA
11201921104,DA3BCN0402-15SA
11201921104,DA2BCN0404-15SA
11201921104,DA2BCM0504-15SA
11122014,NA3MCTA037-17SA
11122014,NB1ESTO013-17SA
11122014,NB1BCK0103-15SA
11122014,NB1BIN0406-15SA
21075515,NAESTS003-17SB
11100412,NB1ESTO903-17SA
11100412,NA2ESTO016-17SB
11100412,NAESTO017-17SA
11100412,NAESTM009-17SA
11201822464,NAESTA005-17SA
11201822464,DB1BIR0603-15SA
11201822464,DA1ESTA004-17SA
11201822464,DC1ESTO902-17SA
11201822464,DEESTO903-17SB
11201822464,DAESTA020-17SA
11201822464,DB1BCM0504-15SA
11201822464,DBESTI003-17SA
11099416,NB3BCJ0204-15SA
11099416,NA3BCN0404-15SA
11099416,NB1BIN0406-15SA
11201721168,NB2BCN0404-15SA
11201921117,DA2BCL0306-15SB
11201921117,DA2BCJ0204-15SB
11201921117,DA2BCN0402-15SB
11201921117,DA1BCN0404-15SB
11201921117,DA1BCM0504-15SB
21037414,NB2BIS0003-15SB
21037414,NA1BCM0506-15SB
21037414,NS4BCJ0204-15SB
21037414,NA1BCN0405-15SB
21037414,NANHI2049-13SB
11201812074,NA1ESTO001-17SA
11201812074,NB1BIQ0602-15SA
11201812074,NB1BCN0402-15SA
11201812074,NB2ESTO006-17SA
11114915,NA1BIS0003-15SA
11114915,NA1BIR0603-15SA
11114915,NB8BCJ0204-15SA
11114915,DBMCTC002-15SA
11114915,DAMCTC011-15SA
21023611,DAESTU025-17SA
21023611,NAESTU023-17SA
21023611,NAESTU029-17SA
21023611,NAESTO008-17SA
21023611,NAESTU037-17SA
21023611,NAESTU020-17SA
11078315,NAESTS001-17SB
11078315,DA1ESTO004-17SB
11078315,NAESTO015-17SA
11078315,NAESTO008-17SB
11201811528,DA2BIR0004-15SA
11201811528,DA4BCL0308-15SA
11201811528,DANHZ5021-16SA
11201811528,DA2ESTA019-17SA
11085315,NAESHP022-14SB
11085315,NABHP0001-15SB
11085315,NABHO0001-15SB
11085315,NABHQ0301-15SB
11110013,NA1ESTB018-17SB
11110013,NA3BCK0103-15SA
11110013,NAESZB021-17SB
11110013,NB3MCTA028-15SA
11110013,NBESTA019-17SA
11201722848,DA2BIR0004-15SA
11201722848,NA2BCL0306-15SB
11201722848,DA2ESTO013-17SA
11201722848,NA1BCK0103-15SB
11201722848,DA1BCN0402-15SA
11201722848,DA2ESTA019-17SA
11053612,NAESZA007-17SA
11201722748,DA3ESTO902-17SA
11201722748,DBESTO008-17SA
11201722748,DBESTO017-17SA
11201722748,DA1ESTA019-17SA
11201722748,DBESTI003-17SA
11086416,NA1BIS0003-15SA
11086416,NAMCTB009-17SA
11086416,NAESTU029-17SA
11086416,DAESZU014-17SA
11086416,NAESTU020-17SA
11201810314,DAESTI007-17SA
11201810314,DS6BCJ0204-15SA
11201810314,DAESTI013-17SA
11201810314,DAMCTA027-17SA
11015815,NAESTG004-17SB
11015815,NAESTG005-17SB
11015815,DAESTG008-17SB
11015815,NAESZG021-17SB
11015815,NAESTG023-17SB
21036016,NA1ESTB002-17SB
21036016,NA2ESTB018-17SB
21036016,NA1ESTO016-17SB
21036016,NAESTB030-17SB
21036016,NA1ESTI003-17SB
11020316,NCESTO903-17SB
11020316,DAESTG009-17SB
11020316,DAESZG037-17SB
11201920283,NB3BCL0306-15SA
11201920283,NB6BCJ0204-15SA
11201920283,NB1BCN0404-15SA
11201920283,NB3BCM0504-15SA
21022613,DAESZS029-17SB
21022613,NAESZR007-13SB
21022613,NAESTS007-17SB
21022613,NBESTO012-17SB
21061915,NA1ESTU026-17SA
21061915,NB3ESTO902-17SA
21061915,NAESTU029-17SA
21061915,NAESTU011-17SA
21061915,NA1ESTU032-17SA
21061915,NAESTU037-17SA
11022212,NAESZA018-17SA
11022212,NB1ESTO903-17SA
11022212,DAESZA005-17SA
11022212,NAESTA010-17SA
11201920728,NB1BCL0306-15SB
11201920728,NB2BCJ0204-15SB
11201920728,NB1BCN0402-15SB
11201920728,NB1BCN0404-15SB
11201920728,NB1BCM0504-15SB
11201921013,DA2BCL0306-15SB
11201921013,DA5BCJ0204-15SB
11201921013,DA2BCN0402-15SB
11201921013,DA1BCN0404-15SB
11201921013,DA1BCM0504-15SB
11045413,NAESTA016-17SA
11045413,NAESTO015-17SA
11045413,DDESTO012-17SA
11024716,NA3BCN0404-15SA
11024716,DBESTE020-17SA
11024716,NAESTO015-17SA
11024716,NAESTE017-17SA
21057113,NA1MCTA008-17SA
21057113,DA2MCTA028-15SA
11201810251,NB5BCL0308-15SA
11201810251,NB2ESTO013-17SA
11201810251,NB2BCK0103-15SA
11201810251,NA3BCN0402-15SA
21011612,DAESTO016-17SB
21011612,DAESTM008-17SA
21011612,NAESZM041-17SA
21011612,NAESTM019-17SA
21011612,DAESZM033-17SA
11006311,NA2ESTO001-17SA
11006311,NCESTO903-17SB
11006311,NAESTG014-17SB
11034216,NA2BCL0308-15SB
11034216,NS1BCJ0204-15SB
11034216,NB3BCN0402-15SB
11014313,NAESTM014-17SA
11014313,NAESZM034-17SA
11014313,NB3ESTO903-17SA
11014313,NAESZM039-17SA
21041916,NAESZP045-13SB
21041916,DBBIS0003-15SB
21041916,NAESHT003-17SB
21041916,NAESHP026-14SB
21041916,NAESHP018-14SB
21041916,NAESHP019-13SB
11201921306,NB1BIS0003-15SB
11201921306,DA1BIR0603-15SA
11201921306,DS1BIK0102-15SA
11201921306,DB1BIQ0602-15SA
11201921306,NB1BIN0406-15SB
11201921306,NAESHT013-17SB
11201920630,DB3BCL0306-15SA
11201920630,DA6BCJ0204-15SA
11201920630,DB1BCN0402-15SA
11201920630,DB1BCN0404-15SA
21073213,NAESHR022-14SB
21073213,NAESHP004-13SB
21073213,NAESHR017-13SB
21073213,NANHH2072-13SB
21068312,DANHH2028-13SB
21068312,DAMCTC002-15SB
21068312,DAESHP013-13SB
21068312,DANHI5011-13SB
11201810846,NA1BIJ0207-15SB
11201810846,DA1BIS0003-15SB
11201810846,NA1BCL0308-15SB
11201810846,NA1BIQ0602-15SB
11201810846,NA1BCK0103-15SB
11201921831,DB1BCL0306-15SB
11201921831,DB2BCJ0204-15SB
11201921831,DB2BCN0402-15SB
11201921831,DB1BCN0404-15SB
11201921831,DB1BCM0504-15SB
11062713,DFESTO903-17SB
11062713,NAESZB021-17SB
11062713,NAESZG021-17SB
11201721614,DA1BIR0004-15SA
11201721614,NANHT1068-15SA
11201721614,NANHT1057-15SA
11201721614,NANHT1030-15SA
11201721614,NANHT1064-15SA
11201921763,DA1BCM0506-15SA
11201921763,DA9BCJ0204-15SA
11201921763,DA3BCN0402-15SA
11201921763,DA2BCN0404-15SA
11201921763,DA1BCM0504-15SA
11201922149,NB1BCL0306-15SB
11201922149,NB3BCJ0204-15SB
11201922149,NB1BCN0402-15SB
11201922149,NB1BCN0404-15SB
11201922149,NB1BCM0504-15SB
11097416,DA1MCTA008-17SA
11097416,DS2BCJ0204-15SA
11097416,DA2BCK0103-15SA
11097416,DA1MCTA017-17SA
11111814,NAMCTB009-17SB
11111814,NB2ESTO012-17SB
11111814,NB1MCTA028-15SA
11111814,NAESZI031-17SA
11023214,NAMCTA004-17SA
11023214,NA2MCTA037-17SA
11023214,NAESTI007-17SA
11023214,DAESZI028-17SA
21020512,NA1ESTE019-17SA
21020512,NBESTO017-17SA
21020512,NBESTA010-17SA
21020512,NAESTA022-17SA
11201811194,DBNHZ3086-15SA
11201811194,DBESTO013-17SA
11201811194,NB2BIQ0602-15SA
11201811194,NS5BCJ0204-15SA
11201811194,DB2BCN0402-15SA
11201723081,DA4ESTO001-17SA
11201723081,DBESTO008-17SA
11010216,NAMCZC010-15SB
11010216,NAMCZC002-15SB
11010216,NANHT1058-15SB
11010216,NAMCTC022-15SB
11123615,NANHT1068-15SA
11123615,NA4BCN0404-15SA
11123615,DANHT1056-15SA
11123615,DANHZ1037-15SA
11123615,DANHT1064-15SA
11201721509,DAESHR008-13SB
11201721509,DAESHR026-14SB
11201721509,DAESHR025-14SB
11201721509,DAESHR017-13SB
11201920820,NABHO1335-15SB
11201920820,NABHO1101-15SB
11201920820,NABHO0001-15SB
11201920820,NABHP0202-15SB
11076516,DA1MCTA002-17SA
11076516,DAMCTA004-17SA
11076516,DA1MCTA014-15SA
11076516,DAMCTA027-17SA
11201720554,NA1BCM0506-15SA
11201720554,NABHP0001-15SB
11201720554,NA1BCN0405-15SA
11201720554,DAMCTC011-15SA
11201720554,NABHQ0301-15SB
21085613,NAESZG031-17SB
21085613,NA2ESTO016-17SB
21085613,DAESTG008-17SB
11201811977,DB2BIR0004-15SA
11201811977,DCNHZ5020-15SA
11201811977,DA1ESTO902-17SA
11201811977,DS3BCJ0204-15SA
11201811977,DB3BCK0103-15SA
11201811977,DC2ESTO006-17SB
11201811977,DBESTO012-17SB
11201721316,DA2MCTA037-17SA
11201721316,DA1BIR0004-15SA
11201721316,DA2BCK0103-15SA
11201721316,DA1MCTA014-15SA
11201721316,DANHI2049-13SA
11048514,NA2MCTA008-17SA
11048514,NAMCZB015-13SA
11048514,NBNHI2049-13SA
11201810833,NA1BIR0603-15SB
11201810833,NABHQ0002-15SB
11201810833,NABHP0001-15SB
11201810833,NA1BIN0406-15SB
11201810833,NABHQ0301-15SB
11001910,DAESTI019-17SA
11001910,DAESTI007-17SA
11001910,DAESTI017-17SA
11001910,DAESZI035-17SA
11001910,DB1MCTA028-15SA
11201822487,DAMCTB008-17SA
11201822487,NA1BIQ0602-15SB
11201822487,NAMCZB018-13SA
11201822487,NAMCTC011-15SB
11201822487,NABHQ0301-15SB
11085414,NAESTE035-17SA
11085414,NAESTE028-17SA
11085414,NAESTE017-17SA
11201810240,NC3BCL0308-15SA
11201810240,NA1BIL0304-15SA
11201810240,NB1BIN0406-15SA
11201810240,DS2BCM0505-15SA
21013414,NABHQ0002-15SB
11055915,NBNHI2049-13SA
11055915,NB4MCTA028-15SA
11055915,NA2MCTA027-17SA
13201822590,DAESZC020-17SB
13201822590,DAESHR006-13SB
13201822590,DAESHC020-17SB
13201822590,DCBIN0406-15SB
13201822590,DAESHP014-13SB
13201822590,DABHS0001-15SB
11019314,NAMCZB015-13SA
11019314,NAESZI043-17SA
11019314,NA1MCTA017-17SA
11019314,NA1ESZI031-17SA
11019314,NA2ESZI014-17SA
21042815,DBBIS0003-15SB
21042815,DAESHC008-17SB
21042815,DAESHT005-17SB
21042815,DAESHC034-17SB
21042815,DAESHR004-13SB
11201921258,NDBIS0005-15SB
11201921258,NABHO1335-15SB
11201921258,NABHO1101-15SB
11201921258,NABHO0001-15SB
11201921258,NABHP0202-15SB
11201921258,DAESHR025-14SB
11201722813,NANHT3067-15SA
11201722813,DANHT3012-15SA
11201722813,NANHT3028-15SA
11201722813,NANHT3072-15SA
11201722813,DANHZ3058-15SA
11201722073,DA2ESTO013-17SA
11201722073,DB2ESTO902-17SA
11201722073,DBNHI2049-13SA
11201722073,DABHQ0301-15SB
21071716,NA3BCJ0204-15SB
21071716,NAESTB030-17SB
21071716,NA2BCN0402-15SB
21071716,DANHZ3026-15SA
11201921401,NA3BCL0306-15SA
11201921401,NA2BCJ0204-15SA
11201921401,NA2BCN0402-15SA
11201921401,NA1BCN0404-15SA
11201921401,NA3BCM0504-15SA
11037212,NAESTO015-17SA
21065916,DAESTB007-17SB
21065916,DAESTB030-17SB
21065916,DAESTB022-17SB
21065916,DAESZB021-17SB
21065916,DAESTB010-17SB
21065916,DAMCZC016-15SB
21065916,DAMCTC022-15SB
21065916,DANHZ6007-18SA
21065916,DAESZB026-17SB
11201920502,DA2BCL0306-15SA
11201920502,DA4BCJ0204-15SA
11201920502,DA2BCN0402-15SA
11201920502,DA4BCN0404-15SA
11201920502,DA3BCM0504-15SA
11201920589,DA1BIS0003-15SB
11201920589,DABHO1335-15SB
11201920589,DABHO1101-15SB
11201920589,DABHO0001-15SB
11201920589,DABHP0202-15SB
11201812084,DA1BCL0308-15SB
11201812084,DB2BCJ0204-15SB
11201812084,DB1BCK0103-15SB
11201812084,DA2BCN0404-15SB
11201812084,DA1BCN0405-15SB
21050915,DAESZR007-13SB
11002110,NBESTO008-17SA
11201720588,NA1BIR0004-15SA
11201720588,DANHT4049-15SA
11201720588,NANHT4051-15SA
11201720588,NA1NHT4041-15SA
11025607,DAESTE016-17SA
11118916,DS2BCJ0204-15SA
11118916,DA1BCN0404-15SA
21065815,NAESHP004-13SB
21065815,DAESTG011-17SB
21065815,NA4ESTO004-17SB
21065815,NAESTG014-17SB
11201811907,DAESHC002-17SB
11201811907,DA1ESHC035-17SB
11201811907,NA1ESTO013-17SB
11201811907,NABHQ0002-15SB
11201811907,NB1BCN0404-15SB
11201811907,DAESHC032-17SB
11201811907,NAESHC031-17SB
11201811907,DAESHC026-17SB
11201721598,DANHZ1015-15SA
11201721598,DAESZB006-17SB
11201721598,DANHT1068-15SA
11201721598,DB2MCTA028-15SA
11201721598,DANHZ1050-15SA
11093812,NAESZG013-17SB
11093812,NAESTG005-17SB
11093812,NAESZG021-17SB
11201921021,DB2BCL0306-15SA
11201921021,DB5BCJ0204-15SA
11201921021,DB1BCN0402-15SA
11201921021,DB3BCN0404-15SA
11201921021,DB1BCM0504-15SA
11201932608,DA2BIS0005-15SA
11201932608,NA2BCL0306-15SA
11201932608,NA1BCJ0204-15SA
11201932608,NA3BCN0404-15SA
11201932608,NA1BCM0504-15SA
11055713,NA1ESTO903-17SA
11055713,NAESTU029-17SA
11055713,NAESTU037-17SA
11055713,NAESTU020-17SA
11201920182,NB3BCL0306-15SA
11201920182,NB7BCJ0204-15SA
11201920182,NB3BCN0402-15SA
11201920182,NB2BCN0404-15SA
11201920182,NB3BCM0504-15SA
11021815,NANHZ3020-15SA
11021815,NANHT3072-15SA
11021815,NANHT3089-15SA
11201721000,DBESTO013-17SA
11201721000,DAESTA006-17SA
11201721000,DAESTO008-17SA
11201721000,DAESTA020-17SA
11201721000,DAESTI003-17SA
11201811471,DB2BCL0308-15SA
11201811471,DB1BIQ0602-15SA
11201811471,DB2BCK0103-15SA
11201811471,DANHI2049-13SA
11201811471,DA2MCTA028-15SA
21007514,DAESHP022-14SB
11201811277,NA1BIR0603-15SB
11201811277,DCNHZ3086-15SA
11201811277,NS3BCJ0204-15SB
11201811277,NA2BCN0402-15SB
11201811277,DANHT1030-15SA
11201811277,DAESZU014-17SA
11048314,NA1MCTA037-17SA
11048314,NA2MCTA008-17SA
11048314,NA1MCTA017-17SA
11048314,NAMCZA019-17SA
11092909,NAESTI017-17SA
11092909,NA3MCTA028-15SA
11201810840,DB2BCL0308-15SB
11201810840,NAMCTB009-17SB
11201810840,DB1BCK0103-15SB
11201810840,DAESTO005-17SB
11201810840,DAESZP034-14SB
11201810840,NBESTO012-17SB
11201810840,DABHQ0301-15SB
11201921129,DA2BCL0306-15SA
11201921129,DA2BCJ0204-15SA
11201921129,DA4BCN0402-15SA
11201921129,DA3BCN0404-15SA
11201921129,DA3BCM0504-15SA
11106213,NAESZG021-17SB
11106213,NAESTG022-17SB
11201921655,DA1BIS0003-15SB
11201921655,DABHO1335-15SB
11201921655,DABHO1101-15SB
11201921655,DABHO0001-15SB
11201921655,DABHP0202-15SB
11201810937,NCBIR0004-15SB
11201810937,NA3BCL0308-15SB
11201810937,NA1BIR0603-15SB
11201810937,NAESZB021-17SB
11201810937,NABHP0202-15SB
11201810937,NBESTO012-17SB
11201810937,DS2BCM0505-15SA
21038113,DA1BCM0506-15SA
21038113,NA1BIK0102-15SA
21038113,NB3BCM0504-15SA
11201921176,NA1BCL0306-15SA
11201921176,NA2BCJ0204-15SA
11201921176,NA2BCN0402-15SA
11201921176,NA4BCN0404-15SA
11201921176,NA2BCM0504-15SA
11001216,DAMCTB003-17SA
11001216,DAMCTB005-13SA
11001216,DAMCZB035-17SA
11001216,DB3BCK0103-15SA
11001216,DA1MCTA017-17SA
11201920819,DA1BCL0306-15SA
11201920819,DA3BCJ0204-15SA
11201920819,DA4BCN0402-15SA
11201920819,DA2BCN0404-15SA
11201920819,DA1BCM0504-15SA
11201920819,DAMCTC011-15SA
11055516,NA2MCTA002-17SA
11055516,NA3MCTA037-17SA
11055516,NB2BCK0103-15SA
11055516,NA1MCTA017-17SA
21065512,NA1ESTA002-17SA
21065512,NAESTA001-17SA
21065512,NAESTA020-17SA
21065512,NA2MCTA028-15SA
21065512,NA4ESTI003-17SA
11201722775,NA2MCTB001-17SA
11201722775,NB1BIR0603-15SA
11201722775,NB1MCTA028-15SA
11201722775,NA1ESZI031-17SA
11201920824,DB1BCL0306-15SB
11201920824,DB1BCJ0204-15SB
11201920824,DB1BCN0402-15SB
11201920824,DB1BCN0404-15SB
11201920824,DB1BCM0504-15SB
13201910020,DAESHR022-14SB
13201910020,DAESHC008-17SB
13201910020,DAESZC020-17SB
13201910020,DAESHR008-13SB
13201910020,DAESHR011-13SB
11201720906,NB2MCTB001-17SA
11201720906,NA4BCL0308-15SA
11127515,NAMCTB018-17SA
11127515,NB2MCTA028-15SA
11127515,NA1MCTA017-17SA
11201921677,DA1BCL0306-15SA
11201921677,DA7BCJ0204-15SA
11201921677,DA4BCN0402-15SA
11201921677,DA1BCN0404-15SA
11201921677,DA1BCM0504-15SA
21026711,DB1BIS0003-15SA
11004213,NAESTG005-17SB
11004213,NAESZG031-17SB
11004213,NAESZG021-17SB
21014213,NA3ESTO001-17SA
21014213,DAESHT005-17SB
21014213,NCESTO903-17SB
21014213,DA1ESTU007-17SA
21014213,DAESZU014-17SA
21014213,NAESTU020-17SA
21066012,NA3MCTA037-17SA
21066012,NA2MCTA014-15SA
21066012,NA1ESZI031-17SA
11201810086,NAMCTB005-13SA
11201810086,NA6BCL0308-15SA
11201810086,NA1BIR0603-15SA
11201810086,NA1BCK0103-15SA
11201810086,DBMCTC002-15SA
11201810478,DB3BCL0308-15SA
11201810478,DS4BCJ0204-15SA
11201810478,DB3BCK0103-15SA
11201810478,DA3BCN0402-15SA
11201921863,NB1BCL0306-15SA
11201921863,NB4BCJ0204-15SA
11201921863,NB4BCN0402-15SA
11201921863,NB4BCN0404-15SA
11201921863,NB2BCM0504-15SA
11201812092,NA4BCL0308-15SA
11201812092,DBNHZ3086-15SA
11201812092,NA1ESTO013-17SA
11201812092,NA2BIQ0602-15SA
11201812092,NA2BCK0103-15SA
11033811,DA1ESTA002-17SA
11033811,DAESTI002-17SA
11033811,DAESTI013-17SA
11033811,NANHT3089-15SA
11043816,DAESTG006-17SB
11043816,DAESTG007-17SB
11043816,DCESTO903-17SB
11043816,DAESTG011-17SB
11043816,DAESTG008-17SB
11043816,DAESTG009-17SB
11043816,DAESTG010-17SB
21079715,NB1ESTO013-17SA
21079715,NA1ESTO902-17SA
21079715,NBESTO903-17SB
21079715,NA1ESTO006-17SA
21079715,NA2ESTO012-17SB
21039311,DA1BIS0003-15SB
21039311,DA1BIK0102-15SB
21039311,DAMCTC002-15SB
21037215,DANHH2085-16SB
21037215,DABHO0001-15SB
21037215,DAMCTC011-15SB
21037215,DA1ESTI003-17SB
11017616,DAMCTB001-17SA
11017616,NA8BCJ0204-15SA
11017616,DA3BCK0103-15SA
11017616,DB1BCN0405-15SA
11082914,NA1ESTU004-17SA
11082914,DAESTG008-17SB
11201822410,DB1BIS0003-15SA
11201822410,DA6BCL0308-15SA
11201822410,DAMCTD010-18SA
11201822410,DBNHI2049-13SA
11201822410,DA2ESTA019-17SA
11090811,NAESZG013-17SB
11090811,NAESZG031-17SB
11201811268,DAMCTB001-17SB
11201811268,DA1BCL0308-15SB
11201811268,DA1BIQ0602-15SB
11201811268,NS6BCJ0204-15SB
11201811268,DA1BCK0103-15SB
11119916,NA2ESTU024-17SA
11119916,NAESTG023-17SB
11092114,DAESTG007-17SB
11092114,DBESTG017-17SB
11092114,DANHI2049-13SB
11086314,NAESTG004-17SB
11086314,DAESTG009-17SB
11086314,NAESTO008-17SB
11201922196,NA1BCL0306-15SA
11201922196,NA1BCJ0204-15SA
11201922196,NA3BCN0402-15SA
11201922196,NA4BCN0404-15SA
11201922196,NA1BCM0504-15SA
11045914,NAESTE028-17SA
11045914,NANHT3012-15SA
11045914,NANHT3013-13SA
11045914,NANHI5015-15SA
11045914,NAESZE044-17SA
11201722268,DA1ESTA011-17SA
11201722268,DBNHZ3086-15SA
11201722268,DAESTO903-17SB
11201722268,DAESZG041-17SB
11201722268,DAESTU029-17SA
11201722268,DAESZG040-17SB
11201722268,DCESTO012-17SA
11201722268,DANHZ5014-15SA
11201722268,DAESZG007-17SB
11076814,DA1MCTA037-17SA
11076814,DAESTB007-17SB
11076814,DAMCZA008-17SA
11076814,DANHI2049-13SB
11076814,DAMCTC022-15SB
11076814,DC1MCTA028-15SA
11201921277,DA3BCL0306-15SA
11201921277,DA6BCJ0204-15SA
11201921277,DA1BCN0402-15SA
11201921277,DA2BCN0404-15SA
11201921277,DA2BCM0504-15SA
11201811252,DB3BCL0308-15SA
11201811252,NA1BIR0603-15SB
11201811252,NB2BIQ0602-15SA
11201811252,DS4BCJ0204-15SA
11201811252,DA2BCK0103-15SA
11201811252,DB2BCN0404-15SA
11201811252,DAMCTC011-15SA
11201932478,DA1BCL0306-15SB
11201932478,DA1BIK0102-15SB
11201932478,DA3BCJ0204-15SB
11201932478,DA2BCN0404-15SB
11201721106,NB1BIR0603-15SA
11201721106,NAMCZB018-13SA
11201721106,NA2MCTA028-15SA
11201721106,NA1ESZI031-17SA
11201721106,DAESZE106-17SA
21056614,DA1MCTA002-17SA
21056614,NAMCTA003-17SA
21056614,DAMCTA004-17SA
21056614,NA2MCTA037-17SA
21056614,DA1MCTA017-17SA
11201920330,NA2BIS0003-15SB
11201920330,NABHO1335-15SB
11201920330,NABHO1101-15SB
11201920330,NABHO0001-15SB
11201920330,NABHP0202-15SB
11110012,NAMCZA015-13SA
11110012,NA1MCTA017-17SA
11110012,NAMCTA027-17SA
11055610,DAMCTB003-17SA
11055610,NAESZM032-17SA
21000111,NANHH2028-13SB
21000111,NANHI2049-13SB
21000111,NANHH2088-16SB
21052314,NAESZS002-17SB
21052314,NABHO1101-15SB
21052314,NAMCTC002-15SB
11201722034,NA2ESTA002-17SA
11201722034,NB1ESTO013-17SA
11201722034,NBESTO008-17SA
11201722034,DAESTA020-17SA
11201722034,DBESTI003-17SA
11201722302,DA1BIR0004-15SA
11201722302,DB1ESTA002-17SA
11201722302,DBESTO013-17SA
11201722302,DC3ESTO902-17SA
11201722302,NA4ESTI003-17SA
11097213,NAESTG004-17SB
11097213,NAESZG013-17SB
11097213,NAESTG023-17SB
11097213,NAESTG025-17SB
11201920296,NDBIS0005-15SB
11201920296,NB2BIS0003-15SB
11201920296,NA2BCL0306-15SB
11201920296,NA2BCN0404-15SB
11201920296,NA2BCM0504-15SB
21078216,NB1BCL0308-15SB
21078216,DS1BIK0102-15SA
21078216,NS6BCJ0204-15SB
21078216,NAMCTC011-15SB
11119815,NB3BCK0103-15SA
11119815,NA1BCN0402-15SA
11119815,NA3MCTA028-15SA
11201812181,DA2BIR0004-15SA
11201812181,NA6BCL0308-15SA
11201812181,DAMCTB009-17SB
11201812181,DBNHZ3086-15SA
11201812181,NA1BIQ0602-15SA
11201812181,NA1BCK0103-15SA
11201812181,DAESTO005-17SB
11201812181,NBESTO012-17SB
11201812181,DANHZ4035-15SA
11032013,NAESZS030-17SB
11032013,DEESTO903-17SB
11032013,NAESTS007-17SB
11032013,NAESZS010-17SB
11032013,DAESTA008-17SB
11032013,DAESTS010-17SB
11201921481,NANHZ3086-15SA
11201921481,NA3BCN0402-15SA
11201921481,NA2ESTA013-17SA
11201921481,NA1BCN0404-15SA
11201921481,NBESTE027-17SA
11201811184,DA3BCL0308-15SA
11201811184,DBMCTB009-17SA
11201811184,DA3BCK0103-15SA
11201811184,DB1BCN0402-15SA
11201920738,NB1BCL0306-15SA
11201920738,NB1BCJ0204-15SA
11201920738,NB3BCN0402-15SA
11201920738,NB1BCN0404-15SA
11201920738,NB2BCM0504-15SA
21075113,NAESTS012-17SB
21075113,NBESTO012-17SB
21075113,DAESTA008-17SB
21075113,NA1ESTS010-17SB
21080915,NAESZC020-17SB
21080915,NAESHC028-17SB
21080915,NAESHC020-17SB
21076012,NA1ESTI003-17SB
21027813,NA2ESTO001-17SA
21027813,NAESTM008-17SA
21027813,NAESZM028-17SA
21027813,DDESTO012-17SA
21027813,NBESTM010-17SA
11094311,NABHO1335-15SB
11201921916,DA1BCL0306-15SA
11201921916,DA7BCJ0204-15SA
11201921916,DA4BCN0402-15SA
11201921916,DA3BCN0404-15SA
11201921916,DA1BCM0504-15SA
11201921301,DA1BCL0306-15SA
11201921301,DA7BCJ0204-15SA
11201921301,DA3BCN0402-15SA
11201921301,DA3BCN0404-15SA
11201921301,DA1BCM0504-15SA
21000117,NAESHP013-13SB
21000117,DAESHP014-13SB
21000117,NAESHP027-14SB
21000117,DAESHP018-14SB
21000117,DAESHP019-13SB
21065613,DFESTO903-17SB
21065613,NA2ESTO004-17SB
21065613,DAESTM016-17SA
11083015,NA1ESTO013-17SA
