ra,turma
11201722122,NANHH2089-16SB
11201722122,NA4BCS0002-15SA
11201722122,DAESZU016-17SA
11201810403,DANHT1053-15SB
11201810403,DAMCTB009-17SB
11201810403,DA1BIR0603-15SA
11201810403,DA1BCN0402-15SB
11201810403,DAESTO011-17SB
11201810403,DAESTB015-17SB
11121715,DAESTG002-17SB
11121715,DAESTG009-17SB
11121715,NA1BCK0104-15SA
11121715,DB1ESTO012-17SA
11121715,DAESTG024-17SB
11201811875,DB3MCTA001-17SA
11201811875,NA1ESTO011-17SA
11201811875,NB3BCK0104-15SA
11201921728,DB8BCJ0205-15SA
11201921728,NB2BCN0407-15SA
11201921728,DA1ESTO005-17SA
11201921728,DSBCM0505-15SA
11201921728,NB6BCL0307-15SA
11201811380,DA1BIR0603-15SB
11201811380,DAMCZC007-15SB
11201811380,DA1BCK0104-15SB
11201811380,DAMCTC019-15SB
11119216,NAESTS002-17SB
11119216,NAESTS019-17SB
11119216,DB1BCK0104-15SA
11119216,NAESTS003-17SB
11119216,DSBCM0505-15SB
11201722134,DANHT1067-15SA
11201722134,DA1BCJ0205-15SA
11201722134,DAESTU012-17SA
11201722134,DAESTU015-17SA
11201721524,NC2ESTO903-17SA
11201721524,NA5BCJ0205-15SA
11201721524,NA1BCN0407-15SA
11129911,NAESZE105-17SA
11129911,NBESTA016-17SA
11129911,DAESTO015-17SA
11201810901,NB2BIR0603-15SA
11201810901,NANHT1062-15SA
11201810901,NA3ESTO011-17SA
11201810901,NB1BCK0104-15SA
11201810901,DDESTO005-17SA
11201811725,NB9BCJ0205-15SA
11201811725,NA4BCN0407-15SA
11201811725,NAESZE111-17SA
21011213,NB1ESHC036-17SB
21011213,NAESHC038-17SB
21011213,DABHQ0003-15SB
21011213,DBBHS0001-15SB
21016012,DAESZG032-17SB
21027913,DAESZR002-13SB
21027913,DAESHR012-13SB
21027913,DBESTU021-17SB
11201921438,NB4BCJ0205-15SA
11201921438,NB1BCN0407-15SA
11201921438,DANHT1048-15SA
11201921438,NB2BCL0307-15SA
11124515,NA3ESTO001-17SB
11124515,NAESZG018-17SB
11124515,NS2BCK0103-15SB
11124515,NAESTG009-17SB
11124515,NAESTU039-17SB
21046012,NAESTS005-17SB
21046012,NAESTA008-17SA
21068613,NAESZR002-13SB
21068613,NAESZP039-14SB
21068613,DBESTU021-17SB
11066215,NA4ESTO001-17SB
11066215,DBESZG013-17SB
11066215,NB3ESTO016-17SB
11066215,DAESTO017-17SA
11066215,DAESZG032-17SB
11114313,NA2BCJ0204-15SA
11114313,NBBCN0402-15SA
11114313,NABCN0404-15SB
11048615,DA1BIR0004-15SA
11048615,NA1BCJ0204-15SA
11048615,DA2BCJ0205-15SA
11048615,NA4BCN0407-15SA
11048615,NA2ESTO011-17SA
11048615,DB3BCK0104-15SA
11101914,NA3BCN0407-15SA
11101914,NA3BCK0104-15SA
11088014,DAESTG013-17SB
11201920711,DA4BCJ0205-15SA
11201920711,DA1BCN0402-15SB
11201920711,DA1BCN0407-15SA
11201920711,DA4BCM0505-15SA
11201920711,DA2BCL0307-15SA
11201722287,DA1NHT1002-15SB
11201722287,DA3MCTA006-17SA
11201722287,DAESTU005-17SA
11201722287,DBESZG013-17SB
11201722287,DAESTO016-17SA
11201722287,DB3BCK0104-15SA
11201722287,DA1MCZA030-17SA
21078513,NAESHC019-17SB
11092011,NANHT4050-15SA
11062014,NA8BCJ0205-15SA
11062014,NA2BCK0104-15SA
21061114,DAESZB024-17SB
21061114,DAESTA001-17SB
21061114,NIMCTC014-13SB
21061114,DAESZB010-17SB
11201810378,DA1NHT1002-15SB
11201810378,DABIQ0602-15SB
11201810378,DAMCTC023-15SB
11201810378,DB1BCM0505-15SB
11201722245,DAESHR012-13SB
11201722245,DA2BHS0001-15SB
11201722245,DAESHR028-14SB
11201722245,DAESHR014-13SB
11201822484,DBMCTB009-17SA
11201822484,NB1ESTO013-17SB
11201822484,DS3BCK0103-15SA
11201822484,NB1BCN0407-15SB
11201822484,DB1ESTO012-17SA
21015915,NAESHP023-14SB
21015915,NAESZR009-13SB
21080914,NAESTB029-17SB
21080914,DAESZB024-17SB
21080914,DAESTA001-17SB
21080914,NAMCZA030-13SB
11006715,DANHT1070-15SA
11006715,DANHT1071-15SA
11201810953,DA2MCTB010-13SA
11201810953,NA1BIQ0602-15SA
11201810953,NA1ESTO011-17SA
11201810953,NA2BCK0104-15SA
11201810953,DCESTO005-17SA
11201810953,DB2ESTO006-17SA
11201810953,NBESTO014-17SA
11092811,NA1MCTB010-13SB
11092811,DAESZM033-17SA
11125011,NAESTG010-17SB
11125011,NAESZG040-17SB
11036615,DANHZ1092-19SA
11036615,DANHT4023-15SA
11094216,NB1BCJ0205-15SA
11094216,NB1BCN0407-15SA
11094216,NAMCTD010-13SA
11094216,NB4BCL0307-15SA
11110512,DAESTS016-17SB
11110512,DANHZ2031-11SA
11110512,DAESTS011-17SB
11201811768,NB2BIR0603-15SA
11201811768,NB1BCN0402-15SA
11201811768,NB6BCM0505-15SA
11201810317,DAMCTB001-17SA
11201810317,NANHT1053-15SB
11201810317,NAESTO011-17SB
11201810317,NA1BCK0104-15SB
11053212,NAMCTC002-15SA
11053212,NABHO0001-15SB
11053212,NAESZM002-17SA
11201722383,DANHZ1074-15SA
11201722383,NA2ESTA002-17SA
11201722383,DB2ESTO903-17SA
11201722383,DABHQ0002-15SA
11201722383,NAESZM002-17SA
11201722383,NB1BCS0002-15SA
11201722383,NAESTI003-17SA
21073416,DB1BIQ0602-15SB
21073416,DANHZ2031-11SA
11035911,DAMCZC007-15SB
11035911,NAMCZC011-15SB
11043416,DANHZ1074-15SA
11043416,DANHT1072-15SA
11043416,DS4BCK0103-15SA
11043416,NANHT1065-15SA
11111909,NANHT1055-15SA
11111909,NA2NHT5012-15SA
21077816,NAESZP009-13SB
21077816,NBBHS0001-15SB
21077816,NAESTU021-17SA
21077816,NAESZT016-17SB
21077816,NAESHT024-17SB
11033516,DA2BCJ0205-15SA
11033516,NABCN0402-15SA
11033516,NA1NHT4017-15SA
11033516,NA2NHT5012-15SA
11033516,NA1NHT3049-15SA
11101114,DAESTU024-17SA
11101114,NAESZU027-17SA
11101114,NA2ESTU006-17SA
11101114,NAESTU012-17SA
11101114,NAESTU040-17SA
11101114,NAESZU023-17SA
11201920652,NB1BCN0407-15SA
11201920652,DCESTO005-17SA
11201920652,DSBCM0505-15SA
11201920652,NB3BCL0307-15SA
11024914,NA1MCTA033-15SA
11024914,NA2MCTB019-17SA
11024914,NA2MCTA026-13SA
11024914,NA1MCZA030-17SA
21022115,NAESHR001-13SB
21022115,NAESHP005-13SB
21022115,NBESHC016-17SB
21022115,NAESHP020-13SB
11063715,DAESTG001-17SB
11063715,DAESTG003-17SB
11063715,DAESZG031-17SB
11063715,DAESTG013-17SB
11201810571,DANHT1053-15SB
11201810571,NA2BCL0308-15SA
11201810571,DAMCTB009-17SB
11201810571,DA1BCK0104-15SA
11201920247,NA1BIS0005-15SB
11201920247,NA1BCN0407-15SB
11201920247,NA1BCL0307-15SB
11201721343,NAESZR006-13SB
11201721343,DBESHR003-13SB
11201721343,NAESHR012-13SB
11201721343,NBBHS0001-15SB
11201721343,NAESHR028-14SB
11201721343,NAESHR014-13SB
11201920656,DB1BCJ0205-15SA
11201920656,DB2BCN0407-15SA
11201920656,DB5BCM0505-15SA
11201920656,DB5BCL0307-15SA
21060415,DA1MCTA006-17SA
21060415,NB5BCJ0205-15SA
21060415,NA3MCTB019-17SA
13201723129,NAESZU002-17SA
13201723129,NBESHC016-17SB
13201723129,DAESHC024-17SB
13201723129,NA2BHS0001-15SB
13201723129,NABHP0201-15SB
11201810351,DAMCTB009-17SA
11201810351,DA1MCTB010-13SA
11201810351,DAESTO011-17SA
11201810351,DB2BCK0104-15SA
11201810351,DC1ESTO006-17SA
11201810351,DB1ESTO012-17SA
21011413,DANHT1053-15SB
21011413,NANHT1067-15SA
21011413,NANHT1055-15SA
21011413,NANHT1061-15SA
11201932459,NA2BIS0005-15SB
11201932459,NABIQ0602-15SB
11201932459,NABHQ0002-15SB
11201932459,NABHP0001-15SB
11201932459,NABHQ0301-15SB
11201721801,DA1ESTO001-17SB
11201721801,DAESTS019-17SB
11201721801,DAESTS003-17SB
11201721801,DA2ESTA014-17SA
11201812027,DA3BCJ0204-15SA
11201812027,DABCN0402-15SA
11201812027,NA1BCN0404-15SA
11005913,NS2BCK0103-15SA
11005913,DB3BCN0407-15SA
11005913,DB2BCK0104-15SA
11201721656,NANHT1002-15SA
11201721656,NAESTE029-17SA
11201721656,NS1BCK0103-15SA
11201721656,NAESZU023-17SA
11201721656,NBESTO014-17SA
21002915,DAMCTB014-17SA
21002915,DA1MCZA030-17SA
11201720758,NABCL0306-15SA
11201720758,NANHT1062-15SA
11201720758,NA1BCN0402-15SA
11052813,NS2BCK0103-15SA
11052813,NB1BCN0407-15SA
11052813,NABCN0404-15SA
11109214,NAESTS005-17SB
11109214,NAESTI002-17SA
11109214,NAESTS007-17SB
11109214,NAESTS011-17SB
11109214,NAESZS028-17SB
11026712,NA2MCTA033-15SA
11026712,NA3MCTA023-17SA
11026712,NA2MCTA026-13SA
11098512,NAMCZA008-17SA
11098512,NA1MCTB019-17SA
11098512,NAMCZA050-17SA
11201721379,NA1BIR0004-15SB
11201721379,NB1BIR0603-15SB
11201721379,NS2BCK0103-15SB
11081816,NABCN0404-15SA
11081816,NAMCZA050-17SA
11026112,NA3MCTA001-17SA
11026112,DA1ESTO016-17SB
11026112,NABCN0404-15SA
11026112,NA1BCK0104-15SA
11026112,NB2ESTO017-17SA
21024113,DA2MCTB019-17SA
11201920994,DB2BIS0005-15SB
11201920994,NAESZC028-17SB
11201920994,NA1BIQ0602-15SB
11201920994,NAESZP009-13SB
11201720248,NAMCTD010-13SA
11201720248,NAMCZA050-17SA
11044415,DA3BCN0407-15SA
11044415,DANHT1056-15SA
11044415,DB1ESTO012-17SA
11044415,DAESTU015-17SA
11054009,NA1MCTB019-17SA
11054009,NA1MCTA023-17SA
11054009,NA1MCTA026-13SA
21059215,DAESHP023-14SB
21059215,DAESZP039-14SB
11182109,NB2ESTO016-17SB
11201811047,DA8BCJ0205-15SA
11201811047,DA4BCN0407-15SA
11201811047,DA7BCM0505-15SA
11201811047,DA4BCL0307-15SA
13201812195,NA1BIR0603-15SB
13201812195,NB1ESTO013-17SB
13201812195,NABHQ0002-15SA
11062212,NA1MCTA033-15SA
11062212,NA1MCTB019-17SA
11201920176,DB3BIS0005-15SB
11201920176,DB1BIQ0602-15SB
11201920176,DBBHQ0002-15SB
11201920176,DBBHP0001-15SB
11201920176,DA1BCN0402-15SB
11201920176,DBBHQ0301-15SB
11039013,NAMCTC023-15SB
11039013,NAMCTC019-15SB
11045916,DB1MCTA001-17SA
11045916,NA2MCTA033-15SA
11045916,DS2BCK0103-15SA
11201811006,NA1BIR0004-15SB
11201920612,NA5BCJ0205-15SA
11201920612,NA1BCN0402-15SA
11201920612,NA2BCM0505-15SA
11201920612,NC2BCL0307-15SA
21019914,DAESHP005-13SB
21019914,DAESHR003-13SB
21019914,DA1ESHT008-17SB
21019914,DAESZR009-13SB
11201810507,NA1NHT1002-15SB
11201810507,DAESHR003-13SB
11201810507,NABHQ0002-15SB
11201810507,NAESHP023-14SB
11201810507,DAESHP024-14SB
11201810507,DAESHP025-14SB
11201810507,DA2BHS0001-15SB
11201810507,NAESHP029-14SB
11018216,NAMCTB001-17SA
11018216,NA2ESTA023-17SA
11018216,NAESTA020-17SA
11018216,NAESTA019-17SA
21032014,DAESTG001-17SB
21032014,DAESTG003-17SB
21032014,DAESTG024-17SB
11069514,NAMCZA050-17SA
11069514,NA1MCZA030-17SA
11014815,DANHZ1009-15SA
11014815,NAESTG006-17SB
11014815,NAESTG008-17SB
11014815,NAESZG041-17SB
11014815,NANHT4046-15SA
21026416,NANHT1062-15SA
21026416,NA3BCK0104-15SA
21026416,NANHT1085-16SA
21026416,NANHT1065-15SA
11201810782,DAESHR002-13SB
11201810782,DAESHR023-14SB
11201810782,DAESHR014-13SB
11201722666,DAESTB004-17SB
11201722666,DAESTB019-17SB
11201722666,NA2ESTA002-17SA
11201722666,DB2ESTO903-17SA
11201722666,DB2BCK0104-15SA
11201722666,NANHZ3080-15SA
11201722666,DAESTB020-17SB
11201722666,NANHT3044-15SA
11049108,DANHT4050-15SA
11201921304,NB1BIS0005-15SB
11201921304,NB1BIQ0602-15SB
11201921304,NBBHQ0002-15SB
11201921304,NBBHP0001-15SB
11201921304,NBBHQ0301-15SB
11035313,NA2ESTA001-17SA
11035313,NA2MCTA033-15SA
11035313,NA2BCK0104-15SA
11035313,NAESTA020-17SA
11035313,NAESTI003-17SA
11201921364,DB4BCJ0205-15SA
11201921364,DB3BCN0407-15SA
11201921364,DCESTO005-17SA
11201921364,DB5BCM0505-15SA
11201921364,DB3BCL0307-15SA
11012715,DAESTG003-17SB
11012715,NAESTG010-17SB
11012715,NAESTG017-17SB
21059415,DA1BIR0004-15SB
21059415,NAESHT002-17SB
21059415,DA2ESHP016-13SB
21059415,DAESHP029-14SB
21059415,NABHQ0301-15SB
11201721863,DB1MCTB010-13SA
11201721863,DAESTM001-17SA
11201721863,NA1NHT4017-15SA
11201721863,NAESTM005-17SA
11201721863,DB2BCS0002-15SA
11201721863,NAESTM015-17SA
11201721863,DBESTM002-17SA
11201920619,NA3BCJ0205-15SA
11201920619,NABCN0402-15SA
11201920619,NA6BCM0505-15SA
11201920619,NC2BCL0307-15SA
21078716,DA2NHI5001-15SA
11201810651,NS1BCK0103-15SA
11201811834,DA2ESTO001-17SA
11201811834,DA1BIQ0602-15SA
11201811834,DS4BCK0103-15SA
11201811834,DA1BCK0104-15SA
11201811834,DA1ESTO012-17SA
11201811834,DBESTA019-17SA
11201811834,DA2ESTA014-17SA
11040314,NA1MCTA033-15SA
11040314,NB1ESTO903-17SA
11040314,NAESTO016-17SA
11040314,NAMCTD010-13SA
11040314,NAESZI027-17SA
11040314,NAESTI008-17SA
11201810261,DA1BIQ0602-15SB
11201810261,DA1BCN0402-15SB
11201810261,DA2BCN0407-15SB
11201810261,DDESTO005-17SA
11201810694,NAESHT025-17SB
11201810694,NBESHC018-17SB
11201810694,NAESHC024-17SB
11201810694,NA2BHS0001-15SB
21043516,NAESZE097-17SA
21043516,NA2ESTE020-17SA
21043516,NBESTA016-17SA
11201922239,NANHT1002-15SA
11201922239,NB1BIR0603-15SA
11201922239,NA8BCM0505-15SA
11201922239,NA6BCL0307-15SA
11201921905,NA7BCJ0205-15SA
11201921905,NA2BCN0407-15SA
11201921905,DSBCM0505-15SA
11201921905,NA1BCL0307-15SA
11026815,NAESZC028-17SB
11026815,NAESHR026-14SB
11026815,NAESTS003-17SB
11026815,NIMCTC014-13SB
11030314,DAESTG002-17SB
11030314,DAESZG031-17SB
11030314,NAESTG008-17SB
11030314,NAESTG017-17SB
11030314,DAESTG013-17SB
21067013,DAESZC031-17SB
21067013,DAESHC019-17SB
21067013,DA1MCTC014-13SB
21067013,DAMCZC011-15SB
21042213,NB1BCS0002-15SB
21001114,NA2ESTU006-17SA
21001114,NA1ESTO008-17SA
21001114,NAESZU016-17SA
21001114,NAESZU023-17SA
21001114,NAESZU033-17SA
11093412,NA1MCTB010-13SB
11201922002,NA1BIR0004-15SA
11201922002,NABCN0404-15SA
11201922002,NB4BCL0307-15SA
11201722996,DABHO0102-15SB
11201722996,DABHQ0001-15SB
11201921017,DA1BIS0005-15SB
11201921017,DABIQ0602-15SB
11201921017,DABHQ0002-15SB
11201921017,DABHP0001-15SB
11201921017,DABHQ0301-15SB
11201922212,NB3BIS0005-15SB
11201922212,DB1BIR0004-15SA
11201922212,DABCL0306-15SA
11201922212,DA1BIQ0602-15SA
11201922212,NCBCN0402-15SB
11201922212,DA1BCN0404-15SB
11201721476,NA4BCJ0205-15SA
11201721476,NS2BCK0103-15SA
11201721476,NABCN0402-15SA
11201721476,NANHZ4061-15SA
11201920935,NC3BCJ0205-15SB
11201920935,NA1BCN0407-15SB
11201920935,NA2BCM0505-15SB
11201920935,NA1BCL0307-15SB
11118911,NAMCTB001-17SA
11118911,NAMCTB009-17SA
11118911,NAESTU007-17SA
11110214,NAESTG006-17SB
11110214,NAESTG009-17SB
11110214,DAESTG013-17SB
11012914,NAMCZC007-15SB
11012914,NA2MCTC014-13SB
11012914,NABHO0001-15SB
11012914,NA1MCZA030-17SA
11201921793,DA3BCJ0205-15SB
11201921793,DA2BCN0407-15SB
11201921793,DA1ESTO005-17SA
11201921793,DA2BCM0505-15SB
11201921793,DA3BCL0307-15SB
11201722751,DAESHC036-17SB
11201722751,DAESHC033-17SB
11201722751,DA1ESHC017-17SB
11201722751,DAESHC024-17SB
11201722751,DAESHC029-17SB
11201722751,DBBHS0001-15SB
11073413,NB5BCJ0205-15SA
11073413,NB2BCN0407-15SA
11073413,NAESZU035-17SA
11073413,NB2BCK0104-15SA
11073413,DAESZU016-17SA
11011413,NAESHT002-17SB
11011413,DAMCZC011-15SB
11105413,DAESZG013-17SB
11077611,NANHZ4061-15SA
11077611,DANHZ4069-15SA
21076313,DAMCTB001-17SB
21076313,DAESZR002-13SB
21076313,DANHI5002-15SB
11201921825,DB1BIR0004-15SA
11201921825,DABCN0402-15SA
11201921825,DCESTO005-17SA
11201921825,DA6BCM0505-15SA
11201921825,DA3BCL0307-15SA
11201920245,DA1BIR0004-15SA
11201920245,NA8BCJ0205-15SA
11201920245,DSBCM0505-15SA
11201920245,NC1BCL0307-15SA
21010315,DA1MCTA001-17SA
21010315,DAMCTB006-13SA
21010315,DAMCTB014-17SA
21010315,NAMCTB024-13SA
11201811527,NB1BIR0603-15SA
11201811527,NB3BCJ0205-15SA
11201811527,NB1BCN0407-15SB
11201811527,DDESTO005-17SA
11201811060,NANHT1053-15SB
11201811060,DA1BCJ0204-15SB
11201811060,NBBCN0402-15SB
11201811060,DA1BCN0404-15SB
13201723141,NAESHP024-14SB
13201723141,NABHP0201-15SB
13201723141,DBESTU021-17SB
13201822586,DAESZR002-13SB
13201822586,DAESHR003-13SB
21034613,NAESHR903-18SB
21012516,NAESHC038-17SB
21012516,NAESZC031-17SB
11201920806,DANHZ1016-15SA
11201920806,DANHT1072-15SA
11201920806,NANHT1073-15SA
11201920806,DANHT1067-15SA
11201920806,DANHT1055-15SA
11201920806,NANHT1061-15SA
21029816,NIESTS016-17SB
21029816,DA2NHT1002-15SB
21029816,DAESTU005-17SA
21029816,DAESTS019-17SB
21029816,NAESTS007-17SB
21029816,DANHZ2031-11SA
11022716,DANHT1062-15SA
11022716,DANHT1058-15SA
11022716,DA2BCS0002-15SA
11022716,DANHT1065-15SA
11079113,DAMCTB001-17SA
11079113,NAESTB029-17SB
11079113,DAESZB022-17SA
11079113,NANHZ3080-15SA
11201811580,NA9BCJ0205-15SA
11201811580,NA1NHT3049-15SA
11201811580,NANHZ3052-15SA
11038013,DB1BCS0002-15SA
11201720658,NAESTO016-17SA
11201720658,DS3BCK0103-15SA
11201720658,NB1ESTO017-17SA
11201720658,DC1ESTO012-17SA
11077116,DAESTB004-17SB
11077116,DAESTB025-17SB
11077116,DAESZB022-17SA
11077116,DAESTB009-17SB
11077116,DAESTA019-17SA
21082014,NB3BIS0005-15SB
21082014,NAESZR006-13SB
21082014,NAESHR026-14SB
21082014,DAESHR019-13SB
21082014,DAESHP020-13SB
11201922186,DA3BIS0005-15SB
11201922186,DABIQ0602-15SB
11201922186,DABHQ0002-15SB
11201922186,DABHP0001-15SB
11201922186,NABHP0201-15SB
11201922186,DABHQ0301-15SB
11011316,NAESTM001-17SA
11011316,NAESTM015-17SA
11011316,DAESTM003-17SA
11078116,NAESZU034-17SA
11078116,NAESZU035-17SA
11078116,NA1ESTU010-17SA
11078116,NAESTU012-17SA
11078116,NA3BCS0002-15SA
11078116,NAESTU032-17SA
11201811110,NA1BIR0603-15SB
11201811110,DBESZG013-17SB
11201811110,NB3ESTO016-17SB
11201811110,NAESTO011-17SB
11201811110,NB1BCK0104-15SB
11201721723,NBNHZ5020-15SA
11201721723,DB1BCN0407-15SB
11201721723,DAESZP039-14SB
11201810183,DA2NHT1002-15SB
11201810183,DAMCTB009-17SB
11201810183,NA3MCTB010-13SB
11201810183,DA1ESTO001-17SB
11201810183,DAESTO011-17SB
11201922006,DA1BCN0402-15SA
11201922006,DA9BCM0505-15SA
11201922006,DA6BCL0307-15SA
11120214,DBESTM014-17SA
11120214,NA1ESTO011-17SA
11120214,NAESZM002-17SA
11120214,NBESTM002-17SA
11201921383,DB1NHZ3087-15SA
11201921383,NB4BCJ0205-15SA
11201921383,NB1BCN0407-15SA
11201921383,NB3BCL0307-15SA
21012314,NB1BCK0104-15SB
11101212,NB9BCJ0205-15SA
11101212,NS2BCK0103-15SB
11101212,NBBCN0402-15SB
11101212,NAESZU035-17SA
11101212,DB2BCK0104-15SA
11118714,NA1BCL0308-15SB
11118714,DAMCZC007-15SB
11118714,NA1BCK0104-15SB
11118714,NA1BCM0504-15SB
11201721927,NABCL0306-15SA
11201721927,NB3BCK0104-15SA
11201721927,NA6BCM0505-15SA
11201920837,NA1BIS0005-15SB
11201920837,NbBHO0101-15SB
11201920837,NABIQ0602-15SB
11201920837,NCBCN0402-15SB
11015615,NAESZU002-17SA
11015615,DAESTE033-17SA
11015615,NAESZE111-17SA
11099916,NAESZU034-17SA
11099916,NA3BCN0407-15SA
11099916,NA2ESTO017-17SA
11099916,NAESTU021-17SA
21024316,NAESHR001-13SB
21024316,NAESHR003-13SB
21024316,NA1ESHP016-13SB
11045215,NAESTB029-17SB
11045215,NAMCZC004-15SB
11045215,NA1ESTB025-17SB
11045215,NA1ESTO008-17SA
11201920904,DA3BCJ0205-15SA
11201920904,NABCN0402-15SA
11201920904,NBBCN0404-15SA
11201920904,DSBCM0505-15SA
11201920904,DC3BCL0307-15SA
11115116,NAESZG038-17SB
11115116,NA1ESTO004-17SA
11115116,DC1ESTO012-17SA
11115116,NAESTU033-17SA
11115116,NAESTU015-17SA
11115116,NAESZU036-17SA
11201920595,NA2NHT1002-15SB
11201920595,DA1NHI5001-15SA
11201920595,NABIQ0602-15SB
11201920595,NA1BCL0307-15SB
11132509,NAMCTB001-17SA
11132509,NAMCTB009-17SA
11132509,NAESZU034-17SA
11132509,NS2BCK0103-15SA
11132509,NAMCTD019-18SA
11132509,NAESZU016-17SA
21050614,NAESZG013-17SB
21050614,NAESHR012-13SB
21050614,NAESZP039-14SB
21050614,NAESHR014-13SB
21009116,DAESHT025-17SB
21009116,DAESZR006-13SB
21009116,DAESHR003-13SB
21009116,DA1ESHP016-13SB
21009116,DAESHR023-14SB
13201812189,DAESHC036-17SB
13201812189,DAESHC038-17SB
11104716,NA4ESTO001-17SB
11104716,NA2BCS0002-15SB
11104716,NABHQ0301-15SB
11089313,NA1MCTA033-15SA
11089313,NA2ESTI013-17SA
11086615,NAESTB029-17SB
11086615,NAESTB019-17SB
11086615,DAESTA001-17SB
11086615,NAESTB009-17SB
11086615,NAMCZA030-13SB
11201721272,NAESZU034-17SA
11201721272,NABCN0404-15SA
11201721272,NAESTU032-17SA
11201921236,NB1BIR0603-15SB
11201921236,NbBHO0101-15SB
11201921236,NABHQ0001-15SB
21074516,NA1BCL0308-15SB
21074516,NA3MCTA006-17SA
11201722158,DAESHC036-17SB
11201722158,DAESHC033-17SB
11201722158,DA1ESHC017-17SB
11201722158,DAESHC024-17SB
11201722158,DAESHC029-17SB
11201723047,NAESZU034-17SA
11201723047,NA3BCJ0205-15SA
11201723047,NS2BCK0103-15SA
11201723047,NANHT4051-15SA
11201812035,NA1BIR0603-15SA
11201812035,DANHT1067-15SA
11201812035,DA8BCJ0205-15SA
11201812035,DS3BCK0103-15SA
11201812035,NA1NHT4017-15SA
11201812035,NANHT4023-15SA
11201812035,DANHZ4069-15SA
21090216,NB2BCJ0205-15SB
21090216,NS2BCK0103-15SB
21090216,NB1BCN0407-15SB
21090216,NB1BCK0104-15SB
21088315,DAESTU024-17SA
21088315,NAESZU002-17SA
21088315,NAESTU040-17SA
21088315,NAESZU016-17SA
11018816,DANHZ4062-15SA
11018816,NANHT4033-15SA
11018816,NANHT4058-15SA
11018816,NANHT4055-15SA
21017316,DAESHR001-13SB
21017316,NAESHT002-17SB
21017316,NAESHT025-17SB
21017316,DBESHR003-13SB
21017316,NAESTU039-17SB
21017316,DAESHR019-13SB
11057412,DB1MCTA001-17SA
11057412,NA1ESTI004-17SA
11057412,NA1MCTA022-17SA
11057412,NA1MCTA026-13SA
11057412,NAESTI008-17SA
11050614,DA1ESTA001-17SA
11050614,DAESTA013-17SA
11050614,DA1ESTA014-17SA
11025615,DAESZG031-17SB
11025615,DAESTG024-17SB
11025615,NA4BCL0307-15SA
11023716,DS3BCK0103-15SA
11023716,NANHT4033-15SA
11023716,NAESTU033-17SA
11023716,NANHT4055-15SA
11201721728,DA2ESTO001-17SB
11201721728,NBBCN0402-15SA
11201721728,DAESTG009-17SB
11201721728,DA1BCK0104-15SA
11201721728,DAESTG013-17SB
11201721728,DAESZG007-17SB
11201920123,NC3BCJ0205-15SB
11201920123,NA1BCN0407-15SB
11201920123,NA2BCM0505-15SB
11201920123,NA1BCL0307-15SB
11201722399,NANHI5002-15SB
11201722399,NANHH2017-16SB
11201722399,NANHH2086-16SB
11201810282,DANHH2007-13SB
11201810282,DA1ESHT008-17SB
11201810282,DANHZ2066-11SB
11201810282,DANHH2073-13SB
11028316,NAESTB029-17SB
11028316,NAESTB027-17SB
11028316,NA1ESTB025-17SB
11028316,NAESTB009-17SB
11201722647,NAESZU002-17SA
11201722647,NAESTE029-17SA
11201722647,NA1ESTO011-17SA
11201722647,DAESTG009-17SB
11201722647,NAESZU023-17SA
11201722647,NAESZE100-17SA
11102213,NA1MCTA015-13SA
11102213,DAMCZA018-17SA
11102213,NA2MCTA023-17SA
11117215,NAESTI002-17SA
11117215,DBESZI013-17SA
11117215,NA1ESTA023-17SA
11117215,NAESTA017-17SA
11117215,NAESTO014-17SA
11120215,NANHT1002-15SA
11120215,NAESZE105-17SA
11120215,NAESTE029-17SA
11120215,DAESTE033-17SA
11120215,NA3BCN0407-15SA
11120215,DDESTO005-17SA
11201722741,DA2NHT1002-15SB
11201722741,DAESZR006-13SB
11201722741,DAESHR003-13SB
11201722741,NAESHR028-14SB
11201722741,NAESHR014-13SB
11201722054,NAESHR002-13SB
11201722054,NA1ESHP016-13SB
11201722054,NAESHR023-14SB
11201722054,NA1BHS0001-15SB
11201722054,NAESHR014-13SB
11201920638,NBBCL0306-15SB
11201920638,NC1BCJ0205-15SB
11201920638,DA1BCN0402-15SB
11201920638,DA3BCL0307-15SB
11201811355,DB1BIR0004-15SA
11201811355,DANHT1002-15SA
11201811355,DANHZ5020-15SA
11201811355,DABCN0402-15SA
11201811355,DAESTU012-17SA
11201811355,DB1ESTO012-17SA
11201811355,DAESZU016-17SA
21040313,DAMCTB009-17SA
21040313,NAESTM019-17SA
21040313,DAESTM009-17SA
11100616,DABHQ0002-15SA
11100616,DA2NHT5012-15SA
11100616,DANHT4050-15SA
11100616,DANHZ4069-15SA
11100616,DANHT4055-15SA
21011614,NAESTA011-17SA
11201920976,NB2BIS0005-15SB
11201920976,NB1BIQ0602-15SB
11201920976,NBBHQ0002-15SB
11201920976,NBBHP0001-15SB
11201920976,NBBHQ0301-15SB
11201920687,NB1BCN0407-15SA
11201920687,NABCN0404-15SA
11201920687,DB2BCM0505-15SB
11201920687,NB3BCL0307-15SA
11026913,DANHZ5020-15SA
11026913,NANHT3091-15SA
11201921902,DB8BCJ0205-15SA
11201921902,DB1BCN0407-15SA
11201921902,DB3BCM0505-15SA
11201810819,DA1NHT1002-15SB
11201810819,NA1BIR0603-15SA
